$GPRMC,164049.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164050.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164051.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164052.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164053.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164054.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164055.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164056.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164057.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164058.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164059.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164100.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164101.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164102.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164103.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164104.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164105.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164106.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164107.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164108.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164109.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164110.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164111.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164112.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164113.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164114.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164115.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164116.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164117.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164118.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164119.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164120.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164121.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164122.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164123.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164124.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164125.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164126.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164127.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164128.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164129.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164130.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164131.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164132.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164133.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164134.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164135.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164136.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164137.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164138.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164139.00,A,5030.3623,N,3027.2158,E,0.00,195.64,191213
$GPRMC,164140.00,A,5030.3623,N,3027.2158,E,2.80,195.64,191213
$GPRMC,164141.00,A,5030.3306,N,3027.2104,E,2.80,114.81,191213
$GPRMC,164142.00,A,5030.3301,N,3027.2112,E,4.20,113.67,191213
$GPRMC,164143.00,A,5030.3301,N,3027.2124,E,7.00,108.09,191213
$GPRMC,164144.00,A,5030.3301,N,3027.2139,E,9.80,99.58,191213
$GPRMC,164145.00,A,5030.3301,N,3027.2153,E,9.80,99.75,191213
$GPRMC,164146.00,A,5030.3296,N,3027.2170,E,9.80,99.34,191213
$GPRMC,164147.00,A,5030.3296,N,3027.2190,E,9.80,98.90,191213
$GPRMC,164148.00,A,5030.3291,N,3027.2207,E,9.80,99.93,191213
$GPRMC,164149.00,A,5030.3286,N,3027.2224,E,9.80,100.22,191213
$GPRMC,164150.00,A,5030.3281,N,3027.2241,E,9.80,100.79,191213
$GPRMC,164151.00,A,5030.3281,N,3027.2256,E,9.80,101.28,191213
$GPRMC,164152.00,A,5030.3276,N,3027.2273,E,9.80,102.15,191213
$GPRMC,164153.00,A,5030.3271,N,3027.2290,E,11.20,103.62,191213
$GPRMC,164154.00,A,5030.3267,N,3027.2307,E,9.80,104.81,191213
$GPRMC,164155.00,A,5030.3262,N,3027.2327,E,9.80,106.45,191213
$GPRMC,164156.00,A,5030.3257,N,3027.2344,E,11.20,105.70,191213
$GPRMC,164157.00,A,5030.3252,N,3027.2361,E,9.80,105.30,191213
$GPRMC,164158.00,A,5030.3252,N,3027.2380,E,9.80,105.46,191213
$GPRMC,164159.00,A,5030.3247,N,3027.2397,E,9.80,104.80,191213
$GPRMC,164200.00,A,5030.3247,N,3027.2412,E,8.40,105.69,191213
$GPRMC,164201.00,A,5030.3247,N,3027.2429,E,8.40,106.07,191213
$GPRMC,164202.00,A,5030.3242,N,3027.2444,E,8.40,105.26,191213
$GPRMC,164203.00,A,5030.3242,N,3027.2456,E,8.40,101.97,191213
$GPRMC,164204.00,A,5030.3242,N,3027.2468,E,8.40,94.86,191213
$GPRMC,164205.00,A,5030.3242,N,3027.2483,E,8.40,83.93,191213
$GPRMC,164206.00,A,5030.3247,N,3027.2495,E,8.40,70.23,191213
$GPRMC,164207.00,A,5030.3252,N,3027.2507,E,11.20,57.24,191213
$GPRMC,164208.00,A,5030.3257,N,3027.2522,E,8.40,49.12,191213
$GPRMC,164209.00,A,5030.3267,N,3027.2529,E,4.20,42.61,191213
$GPRMC,164210.00,A,5030.3267,N,3027.2534,E,1.40,38.42,191213
$GPRMC,164211.00,A,5030.3267,N,3027.2537,E,1.40,35.49,191213
$GPRMC,164212.00,A,5030.3267,N,3027.2539,E,0.00,35.49,191213
$GPRMC,164213.00,A,5030.3267,N,3027.2539,E,0.00,35.49,191213
$GPRMC,164214.00,A,5030.3267,N,3027.2539,E,0.00,35.49,191213
$GPRMC,164215.00,A,5030.3267,N,3027.2539,E,0.00,35.49,191213
$GPRMC,164216.00,A,5030.3267,N,3027.2539,E,0.00,35.49,191213
$GPRMC,164217.00,A,5030.3267,N,3027.2539,E,0.00,35.49,191213
$GPRMC,164218.00,A,5030.3267,N,3027.2539,E,0.00,35.49,191213
$GPRMC,164219.00,A,5030.3267,N,3027.2539,E,0.00,35.49,191213
$GPRMC,164220.00,A,5030.3267,N,3027.2539,E,0.00,35.49,191213
$GPRMC,164221.00,A,5030.3267,N,3027.2539,E,2.80,35.49,191213
$GPRMC,164222.00,A,5030.3267,N,3027.2549,E,8.40,44.46,191213
$GPRMC,164223.00,A,5030.3271,N,3027.2559,E,9.80,52.79,191213
$GPRMC,164224.00,A,5030.3276,N,3027.2578,E,14.00,67.79,191213
$GPRMC,164225.00,A,5030.3276,N,3027.2603,E,15.40,85.78,191213
$GPRMC,164226.00,A,5030.3271,N,3027.2629,E,21.00,99.70,191213
$GPRMC,164227.00,A,5030.3262,N,3027.2664,E,25.20,108.68,191213
$GPRMC,164228.00,A,5030.3252,N,3027.2705,E,29.40,111.00,191213
$GPRMC,164229.00,A,5030.3237,N,3027.2749,E,29.40,112.13,191213
$GPRMC,164230.00,A,5030.3223,N,3027.2798,E,32.20,112.29,191213
$GPRMC,164231.00,A,5030.3213,N,3027.2849,E,32.20,112.63,191213
$GPRMC,164232.00,A,5030.3198,N,3027.2903,E,39.20,113.42,191213
$GPRMC,164233.00,A,5030.3179,N,3027.2964,E,43.40,112.34,191213
$GPRMC,164234.00,A,5030.3159,N,3027.3030,E,0.00,111.03,191213
$GPRMC,164235.00,A,5030.3140,N,3027.3103,E,0.00,111.12,191213
$GPRMC,164236.00,A,5030.3120,N,3027.3179,E,0.00,112.34,191213
$GPRMC,164237.00,A,5030.3101,N,3027.3252,E,0.00,112.93,191213
$GPRMC,164238.00,A,5030.3081,N,3027.3323,E,0.00,113.08,191213
$GPRMC,164239.00,A,5030.3066,N,3027.3379,E,26.60,112.48,191213
$GPRMC,164240.00,A,5030.3052,N,3027.3423,E,25.20,112.14,191213
$GPRMC,164241.00,A,5030.3042,N,3027.3455,E,18.20,111.80,191213
$GPRMC,164242.00,A,5030.3037,N,3027.3481,E,11.20,111.14,191213
$GPRMC,164243.00,A,5030.3032,N,3027.3501,E,9.80,110.80,191213
$GPRMC,164244.00,A,5030.3027,N,3027.3518,E,11.20,110.58,191213
$GPRMC,164245.00,A,5030.3022,N,3027.3535,E,16.80,109.52,191213
$GPRMC,164246.00,A,5030.3018,N,3027.3562,E,21.00,108.02,191213
$GPRMC,164247.00,A,5030.3008,N,3027.3599,E,23.80,107.32,191213
$GPRMC,164248.00,A,5030.2998,N,3027.3638,E,26.60,106.48,191213
$GPRMC,164249.00,A,5030.2993,N,3027.3682,E,29.40,106.14,191213
$GPRMC,164250.00,A,5030.2983,N,3027.3728,E,32.20,104.74,191213
$GPRMC,164251.00,A,5030.2974,N,3027.3782,E,33.60,104.43,191213
$GPRMC,164252.00,A,5030.2964,N,3027.3838,E,35.00,102.79,191213
$GPRMC,164253.00,A,5030.2954,N,3027.3899,E,37.80,101.84,191213
$GPRMC,164254.00,A,5030.2944,N,3027.3962,E,39.20,101.33,191213
$GPRMC,164255.00,A,5030.2935,N,3027.4026,E,0.00,101.23,191213
$GPRMC,164256.00,A,5030.2925,N,3027.4092,E,0.00,100.72,191213
$GPRMC,164257.00,A,5030.2920,N,3027.4158,E,0.00,100.88,191213
$GPRMC,164258.00,A,5030.2910,N,3027.4226,E,0.00,100.75,191213
$GPRMC,164259.00,A,5030.2900,N,3027.4294,E,0.00,99.89,191213
$GPRMC,164300.00,A,5030.2891,N,3027.4363,E,42.00,98.15,191213
$GPRMC,164301.00,A,5030.2886,N,3027.4436,E,43.40,96.02,191213
$GPRMC,164302.00,A,5030.2881,N,3027.4509,E,42.00,94.28,191213
$GPRMC,164303.00,A,5030.2876,N,3027.4583,E,42.00,92.59,191213
$GPRMC,164304.00,A,5030.2876,N,3027.4653,E,40.60,89.89,191213
$GPRMC,164305.00,A,5030.2871,N,3027.4724,E,39.20,88.12,191213
$GPRMC,164306.00,A,5030.2876,N,3027.4792,E,37.80,87.11,191213
$GPRMC,164307.00,A,5030.2876,N,3027.4856,E,36.40,86.76,191213
$GPRMC,164308.00,A,5030.2876,N,3027.4917,E,35.00,86.65,191213
$GPRMC,164309.00,A,5030.2876,N,3027.4973,E,28.00,85.92,191213
$GPRMC,164310.00,A,5030.2881,N,3027.5020,E,23.80,84.03,191213
$GPRMC,164311.00,A,5030.2881,N,3027.5061,E,18.20,84.62,191213
$GPRMC,164312.00,A,5030.2886,N,3027.5095,E,14.00,84.42,191213
$GPRMC,164313.00,A,5030.2886,N,3027.5120,E,14.00,84.19,191213
$GPRMC,164314.00,A,5030.2886,N,3027.5144,E,12.60,84.45,191213
$GPRMC,164315.00,A,5030.2886,N,3027.5166,E,12.60,87.51,191213
$GPRMC,164316.00,A,5030.2886,N,3027.5188,E,14.00,91.69,191213
$GPRMC,164317.00,A,5030.2881,N,3027.5212,E,14.00,98.87,191213
$GPRMC,164318.00,A,5030.2876,N,3027.5234,E,14.00,108.90,191213
$GPRMC,164319.00,A,5030.2866,N,3027.5254,E,11.20,119.82,191213
$GPRMC,164320.00,A,5030.2861,N,3027.5269,E,12.60,130.92,191213
$GPRMC,164321.00,A,5030.2847,N,3027.5281,E,0.00,146.39,191213
$GPRMC,164322.00,A,5030.2832,N,3027.5291,E,0.00,157.62,191213
$GPRMC,164323.00,A,5030.2808,N,3027.5303,E,0.00,162.54,191213
$GPRMC,164324.00,A,5030.2783,N,3027.5312,E,0.00,164.79,191213
$GPRMC,164325.00,A,5030.2754,N,3027.5325,E,0.00,166.40,191213
$GPRMC,164326.00,A,5030.2725,N,3027.5337,E,30.80,166.89,191213
$GPRMC,164327.00,A,5030.2690,N,3027.5349,E,33.60,166.93,191213
$GPRMC,164328.00,A,5030.2656,N,3027.5364,E,35.00,165.86,191213
$GPRMC,164329.00,A,5030.2617,N,3027.5378,E,36.40,165.68,191213
$GPRMC,164330.00,A,5030.2578,N,3027.5396,E,39.20,165.69,191213
$GPRMC,164331.00,A,5030.2534,N,3027.5415,E,40.60,164.90,191213
$GPRMC,164332.00,A,5030.2490,N,3027.5432,E,43.40,165.21,191213
$GPRMC,164333.00,A,5030.2441,N,3027.5452,E,47.60,165.32,191213
$GPRMC,164334.00,A,5030.2393,N,3027.5474,E,47.60,164.90,191213
$GPRMC,164335.00,A,5030.2344,N,3027.5493,E,49.00,164.73,191213
$GPRMC,164336.00,A,5030.2295,N,3027.5515,E,50.40,165.10,191213
$GPRMC,164337.00,A,5030.2241,N,3027.5537,E,50.40,165.46,191213
$GPRMC,164338.00,A,5030.2187,N,3027.5559,E,51.80,166.26,191213
$GPRMC,164339.00,A,5030.2134,N,3027.5579,E,51.80,166.74,191213
$GPRMC,164340.00,A,5030.2075,N,3027.5598,E,51.80,167.43,191213
$GPRMC,164341.00,A,5030.2021,N,3027.5620,E,51.80,167.35,191213
$GPRMC,164342.00,A,5030.1968,N,3027.5640,E,53.20,166.14,191213
$GPRMC,164343.00,A,5030.1914,N,3027.5664,E,51.80,164.79,191213
$GPRMC,164344.00,A,5030.1855,N,3027.5686,E,50.40,165.76,191213
$GPRMC,164345.00,A,5030.1802,N,3027.5706,E,47.60,167.32,191213
$GPRMC,164346.00,A,5030.1753,N,3027.5723,E,47.60,167.87,191213
$GPRMC,164347.00,A,5030.1704,N,3027.5740,E,46.20,167.76,191213
$GPRMC,164348.00,A,5030.1655,N,3027.5757,E,49.00,167.71,191213
$GPRMC,164349.00,A,5030.1602,N,3027.5774,E,49.00,167.83,191213
$GPRMC,164350.00,A,5030.1548,N,3027.5791,E,47.60,167.82,191213
$GPRMC,164351.00,A,5030.1499,N,3027.5808,E,0.00,168.51,191213
$GPRMC,164352.00,A,5030.1445,N,3027.5825,E,0.00,168.46,191213
$GPRMC,164353.00,A,5030.1392,N,3027.5845,E,0.00,167.07,191213
$GPRMC,164354.00,A,5030.1343,N,3027.5864,E,0.00,166.32,191213
$GPRMC,164355.00,A,5030.1294,N,3027.5881,E,0.00,166.49,191213
$GPRMC,164356.00,A,5030.1245,N,3027.5901,E,35.00,166.33,191213
$GPRMC,164357.00,A,5030.1206,N,3027.5913,E,22.40,166.54,191213
$GPRMC,164358.00,A,5030.1182,N,3027.5923,E,19.60,166.79,191213
$GPRMC,164359.00,A,5030.1157,N,3027.5930,E,21.00,168.12,191213
$GPRMC,164400.00,A,5030.1133,N,3027.5937,E,26.60,168.18,191213
$GPRMC,164401.00,A,5030.1108,N,3027.5947,E,28.00,168.73,191213
$GPRMC,164402.00,A,5030.1074,N,3027.5957,E,33.60,169.04,191213
$GPRMC,164403.00,A,5030.1040,N,3027.5967,E,32.20,167.99,191213
$GPRMC,164404.00,A,5030.1006,N,3027.5981,E,30.80,167.61,191213
$GPRMC,164405.00,A,5030.0972,N,3027.5994,E,28.00,167.13,191213
$GPRMC,164406.00,A,5030.0937,N,3027.6003,E,28.00,166.27,191213
$GPRMC,164407.00,A,5030.0913,N,3027.6013,E,18.20,166.18,191213
$GPRMC,164408.00,A,5030.0894,N,3027.6021,E,12.60,167.19,191213
$GPRMC,164409.00,A,5030.0879,N,3027.6028,E,8.40,166.23,191213
$GPRMC,164410.00,A,5030.0869,N,3027.6033,E,7.00,166.21,191213
$GPRMC,164411.00,A,5030.0859,N,3027.6035,E,5.60,166.93,191213
$GPRMC,164412.00,A,5030.0850,N,3027.6040,E,8.40,166.82,191213
$GPRMC,164413.00,A,5030.0840,N,3027.6042,E,9.80,167.97,191213
$GPRMC,164414.00,A,5030.0830,N,3027.6045,E,9.80,172.85,191213
$GPRMC,164415.00,A,5030.0825,N,3027.6045,E,7.00,179.56,191213
$GPRMC,164416.00,A,5030.0815,N,3027.6040,E,0.00,189.98,191213
$GPRMC,164417.00,A,5030.0806,N,3027.6033,E,0.00,208.39,191213
$GPRMC,164418.00,A,5030.0801,N,3027.6023,E,0.00,220.60,191213
$GPRMC,164419.00,A,5030.0791,N,3027.6008,E,0.00,230.61,191213
$GPRMC,164420.00,A,5030.0786,N,3027.5986,E,0.00,238.61,191213
$GPRMC,164421.00,A,5030.0781,N,3027.5957,E,19.60,248.59,191213
$GPRMC,164422.00,A,5030.0776,N,3027.5923,E,19.60,252.29,191213
$GPRMC,164423.00,A,5030.0771,N,3027.5891,E,16.80,256.29,191213
$GPRMC,164424.00,A,5030.0767,N,3027.5857,E,16.80,259.47,191213
$GPRMC,164425.00,A,5030.0767,N,3027.5828,E,18.20,258.11,191213
$GPRMC,164426.00,A,5030.0762,N,3027.5798,E,16.80,255.69,191213
$GPRMC,164427.00,A,5030.0752,N,3027.5769,E,16.80,253.54,191213
$GPRMC,164428.00,A,5030.0747,N,3027.5742,E,0.00,247.51,191213
$GPRMC,164429.00,A,5030.0742,N,3027.5723,E,0.00,239.51,191213
$GPRMC,164430.00,A,5030.0723,N,3027.5713,E,0.00,199.07,191213
$GPRMC,164431.00,A,5030.0703,N,3027.5715,E,0.00,182.36,191213
$GPRMC,164432.00,A,5030.0684,N,3027.5720,E,0.00,174.30,191213
$GPRMC,164433.00,A,5030.0669,N,3027.5725,E,16.80,172.28,191213
$GPRMC,164434.00,A,5030.0649,N,3027.5732,E,16.80,167.95,191213
$GPRMC,164435.00,A,5030.0630,N,3027.5737,E,16.80,168.03,191213
$GPRMC,164436.00,A,5030.0610,N,3027.5747,E,16.80,165.55,191213
$GPRMC,164437.00,A,5030.0586,N,3027.5754,E,16.80,164.48,191213
$GPRMC,164438.00,A,5030.0566,N,3027.5759,E,21.00,165.85,191213
$GPRMC,164439.00,A,5030.0542,N,3027.5759,E,18.20,168.97,191213
$GPRMC,164440.00,A,5030.0518,N,3027.5764,E,0.00,169.55,191213
$GPRMC,164441.00,A,5030.0498,N,3027.5767,E,0.00,167.82,191213
$GPRMC,164442.00,A,5030.0474,N,3027.5769,E,0.00,167.99,191213
$GPRMC,164443.00,A,5030.0459,N,3027.5779,E,0.00,174.70,191213
$GPRMC,164444.00,A,5030.0439,N,3027.5776,E,0.00,184.54,191213
$GPRMC,164445.00,A,5030.0420,N,3027.5767,E,19.60,197.67,191213
$GPRMC,164446.00,A,5030.0405,N,3027.5747,E,19.60,220.87,191213
$GPRMC,164447.00,A,5030.0396,N,3027.5720,E,21.00,233.87,191213
$GPRMC,164448.00,A,5030.0381,N,3027.5688,E,21.00,241.39,191213
$GPRMC,164449.00,A,5030.0376,N,3027.5659,E,21.00,248.23,191213
$GPRMC,164450.00,A,5030.0361,N,3027.5627,E,22.40,243.61,191213
$GPRMC,164451.00,A,5030.0352,N,3027.5596,E,21.00,245.03,191213
$GPRMC,164452.00,A,5030.0347,N,3027.5562,E,21.00,244.69,191213
$GPRMC,164453.00,A,5030.0337,N,3027.5527,E,21.00,246.62,191213
$GPRMC,164454.00,A,5030.0332,N,3027.5493,E,21.00,247.17,191213
$GPRMC,164455.00,A,5030.0322,N,3027.5461,E,21.00,244.08,191213
$GPRMC,164456.00,A,5030.0312,N,3027.5430,E,21.00,243.78,191213
$GPRMC,164457.00,A,5030.0298,N,3027.5396,E,21.00,242.33,191213
$GPRMC,164458.00,A,5030.0288,N,3027.5364,E,21.00,242.77,191213
$GPRMC,164459.00,A,5030.0278,N,3027.5332,E,21.00,240.93,191213
$GPRMC,164500.00,A,5030.0264,N,3027.5305,E,21.00,233.81,191213
$GPRMC,164501.00,A,5030.0249,N,3027.5288,E,21.00,212.21,191213
$GPRMC,164502.00,A,5030.0229,N,3027.5283,E,21.00,187.09,191213
$GPRMC,164503.00,A,5030.0210,N,3027.5286,E,21.00,174.26,191213
$GPRMC,164504.00,A,5030.0186,N,3027.5293,E,21.00,171.40,191213
$GPRMC,164505.00,A,5030.0161,N,3027.5298,E,21.00,166.99,191213
$GPRMC,164506.00,A,5030.0142,N,3027.5310,E,21.00,165.04,191213
$GPRMC,164507.00,A,5030.0117,N,3027.5320,E,21.00,161.94,191213
$GPRMC,164508.00,A,5030.0098,N,3027.5337,E,19.60,156.67,191213
$GPRMC,164509.00,A,5030.0083,N,3027.5354,E,19.60,150.70,191213
$GPRMC,164510.00,A,5030.0063,N,3027.5374,E,22.40,144.80,191213
$GPRMC,164511.00,A,5030.0044,N,3027.5396,E,22.40,142.24,191213
$GPRMC,164512.00,A,5030.0024,N,3027.5420,E,22.40,140.94,191213
$GPRMC,164513.00,A,5030.0005,N,3027.5444,E,22.40,141.35,191213
$GPRMC,164514.00,A,5029.9985,N,3027.5466,E,22.40,142.30,191213
$GPRMC,164515.00,A,5029.9966,N,3027.5488,E,21.00,144.06,191213
$GPRMC,164516.00,A,5029.9946,N,3027.5510,E,22.40,146.05,191213
$GPRMC,164517.00,A,5029.9927,N,3027.5530,E,21.00,148.26,191213
$GPRMC,164518.00,A,5029.9907,N,3027.5547,E,19.60,149.43,191213
$GPRMC,164519.00,A,5029.9888,N,3027.5566,E,19.60,148.52,191213
$GPRMC,164520.00,A,5029.9868,N,3027.5583,E,19.60,148.39,191213
$GPRMC,164521.00,A,5029.9849,N,3027.5601,E,21.00,149.35,191213
$GPRMC,164522.00,A,5029.9829,N,3027.5620,E,21.00,152.18,191213
$GPRMC,164523.00,A,5029.9805,N,3027.5635,E,21.00,155.61,191213
$GPRMC,164524.00,A,5029.9785,N,3027.5647,E,21.00,160.14,191213
$GPRMC,164525.00,A,5029.9761,N,3027.5659,E,21.00,161.93,191213
$GPRMC,164526.00,A,5029.9736,N,3027.5671,E,22.40,163.19,191213
$GPRMC,164527.00,A,5029.9712,N,3027.5681,E,22.40,164.60,191213
$GPRMC,164528.00,A,5029.9692,N,3027.5691,E,22.40,165.11,191213
$GPRMC,164529.00,A,5029.9668,N,3027.5701,E,21.00,165.23,191213
$GPRMC,164530.00,A,5029.9644,N,3027.5710,E,21.00,165.86,191213
$GPRMC,164531.00,A,5029.9619,N,3027.5720,E,21.00,166.07,191213
$GPRMC,164532.00,A,5029.9600,N,3027.5730,E,19.60,163.57,191213
$GPRMC,164533.00,A,5029.9580,N,3027.5740,E,18.20,163.85,191213
$GPRMC,164534.00,A,5029.9556,N,3027.5750,E,16.80,163.59,191213
$GPRMC,164535.00,A,5029.9536,N,3027.5757,E,16.80,166.36,191213
$GPRMC,164536.00,A,5029.9517,N,3027.5762,E,18.20,166.42,191213
$GPRMC,164537.00,A,5029.9497,N,3027.5769,E,18.20,165.42,191213
$GPRMC,164538.00,A,5029.9482,N,3027.5779,E,18.20,165.21,191213
$GPRMC,164539.00,A,5029.9463,N,3027.5786,E,16.80,165.79,191213
$GPRMC,164540.00,A,5029.9443,N,3027.5791,E,16.80,166.58,191213
$GPRMC,164541.00,A,5029.9429,N,3027.5793,E,16.80,166.34,191213
$GPRMC,164542.00,A,5029.9414,N,3027.5796,E,16.80,168.32,191213
$GPRMC,164543.00,A,5029.9399,N,3027.5801,E,18.20,163.09,191213
$GPRMC,164544.00,A,5029.9380,N,3027.5811,E,16.80,162.85,191213
$GPRMC,164545.00,A,5029.9360,N,3027.5815,E,16.80,163.83,191213
$GPRMC,164546.00,A,5029.9346,N,3027.5820,E,18.20,163.14,191213
$GPRMC,164547.00,A,5029.9326,N,3027.5837,E,16.80,153.47,191213
$GPRMC,164548.00,A,5029.9312,N,3027.5857,E,15.40,141.14,191213
$GPRMC,164549.00,A,5029.9297,N,3027.5876,E,15.40,137.11,191213
